Protein ID,Protein_ID,Entry Name,Description,Description1,AIFM1_1,AIFM1_2,AIFM1_3,AIFM1_4,AKIP_1,AKIP_2,AKIP_3,AKIP_4,ARP2_1,ARP2_2,ARP2_3,ARP2_4,ARP3B_1,ARP3B_2,ARP3B_3,ARP3B_4,ARPC1B_1,ARPC1B_2,ARPC1B_3,ARPC1B_4,BET1_1,BET1_2,BET1_3,BET1_4
O14524,O14524,NEMP1_HUMAN,Nuclear envelope integral membrane protein 1,Nuclear envelope integral membrane protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
O14530,O14530,TXND9_HUMAN,Thioredoxin domain-containing protein 9,Thioredoxin domain-containing protein 9,2,1,2,1,3,1,2,1,21,23,24,25,13,15,12,13,2,3,3,1,0,0,0,0
O14531,O14531,DPYL4_HUMAN,Dihydropyrimidinase-related protein 4,Dihydropyrimidinase-related protein 4,8,6,6,6,9,8,11,14,6,6,10,5,2,5,2,2,3,5,3,2,0,1,1,1
O14545,O14545,TRAD1_HUMAN,TRAF-type zinc finger domain-containing protein 1,TRAF-type zinc finger domain-containing protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14548,O14548,COX7R_HUMAN,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial","Cytochrome c oxidase subunit 7A-related protein, mitochondrial",0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14561,O14561,ACPM_HUMAN,"Acyl carrier protein, mitochondrial","Acyl carrier protein, mitochondrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14562,O14562,UBFD1_HUMAN,Ubiquitin domain-containing protein UBFD1,Ubiquitin domain-containing protein UBFD1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
O14578,O14578,CTRO_HUMAN,Citron Rho-interacting kinase,Citron Rho-interacting kinase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O14579,O14579,COPE_HUMAN,Coatomer subunit epsilon,Coatomer subunit epsilon,8,4,7,8,16,17,18,19,12,13,10,11,7,5,5,4,3,3,2,5,15,13,9,10
O14593,O14593,RFXK_HUMAN,DNA-binding protein RFXANK,DNA-binding protein RFXANK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14617,O14617,AP3D1_HUMAN,AP-3 complex subunit delta-1,AP-3 complex subunit delta-1,0,0,0,0,2,2,5,1,3,2,1,1,2,1,2,1,2,3,4,1,8,3,5,4
O14639,O14639,ABLM1_HUMAN,Actin-binding LIM protein 1,Actin-binding LIM protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14640,O14640,DVL1_HUMAN,Segment polarity protein dishevelled homolog DVL-1,Segment polarity protein dishevelled homolog DVL-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,2,2,2,1,0,0,0,0
O14641,O14641,DVL2_HUMAN,Segment polarity protein dishevelled homolog DVL-2,Segment polarity protein dishevelled homolog DVL-2,1,1,1,1,10,7,7,8,7,7,6,10,20,14,17,18,16,14,14,14,1,0,1,1
O14653,O14653,GOSR2_HUMAN,Golgi SNAP receptor complex member 2,Golgi SNAP receptor complex member 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,5
O14654,O14654,IRS4_HUMAN,Insulin receptor substrate 4,Insulin receptor substrate 4,26,26,26,23,19,16,18,16,9,11,10,11,15,12,9,12,23,22,25,21,39,38,40,37
O14662,O14662,STX16_HUMAN,Syntaxin-16,Syntaxin-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,4
O14681,O14681,EI24_HUMAN,Etoposide-induced protein 2.4 homolog,Etoposide-induced protein 2.4 homolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O14686,O14686,KMT2D_HUMAN,Histone-lysine N-methyltransferase 2D,Histone-lysine N-methyltransferase 2D,0,0,1,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14715,O14715,RGPD8_HUMAN,RANBP2-like and GRIP domain-containing protein 8,RANBP2-like and GRIP domain-containing protein 8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14727,O14727,APAF_HUMAN,Apoptotic protease-activating factor 1,Apoptotic protease-activating factor 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14733,O14733,MP2K7_HUMAN,Dual specificity mitogen-activated protein kinase kinase 7,Dual specificity mitogen-activated protein kinase kinase 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14734,O14734,ACOT8_HUMAN,Acyl-coenzyme A thioesterase 8,Acyl-coenzyme A thioesterase 8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0
O14735,O14735,CDIPT_HUMAN,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14737,O14737,PDCD5_HUMAN,Programmed cell death protein 5,Programmed cell death protein 5,4,3,2,2,2,3,1,1,15,15,18,17,6,5,5,5,1,1,1,1,0,1,0,1
O14744,O14744,ANM5_HUMAN,Protein arginine N-methyltransferase 5,Protein arginine N-methyltransferase 5,0,0,0,0,3,1,2,2,1,1,1,1,1,1,0,0,4,5,5,5,1,0,2,0
O14745,O14745,NHRF1_HUMAN,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
O14763,O14763,TR10B_HUMAN,Tumor necrosis factor receptor superfamily member 10B,Tumor necrosis factor receptor superfamily member 10B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6
O14773,O14773,TPP1_HUMAN,Tripeptidyl-peptidase 1,Tripeptidyl-peptidase 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O14775,O14775,GNB5_HUMAN,Guanine nucleotide-binding protein subunit beta-5,Guanine nucleotide-binding protein subunit beta-5,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
O14776,O14776,TCRG1_HUMAN,Transcription elongation regulator 1,Transcription elongation regulator 1,1,1,1,3,9,5,9,10,1,3,1,1,0,0,0,0,1,1,1,0,1,2,1,1
O14777,O14777,NDC80_HUMAN,Kinetochore protein NDC80 homolog,Kinetochore protein NDC80 homolog,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14802,O14802,RPC1_HUMAN,DNA-directed RNA polymerase III subunit RPC1,DNA-directed RNA polymerase III subunit RPC1,0,0,0,0,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
O14810,O14810,CPLX1_HUMAN,Complexin-1,Complexin-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14818,O14818,PSA7_HUMAN,Proteasome subunit alpha type-7,Proteasome subunit alpha type-7,0,0,0,0,2,3,4,2,2,1,1,1,3,4,4,4,1,2,1,0,1,1,1,1
O14828,O14828,SCAM3_HUMAN,Secretory carrier-associated membrane protein 3,Secretory carrier-associated membrane protein 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,4
O14832,O14832,PAHX_HUMAN,"Phytanoyl-CoA dioxygenase, peroxisomal","Phytanoyl-CoA dioxygenase, peroxisomal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14863,O14863,ZNT4_HUMAN,Probable proton-coupled zinc antiporter SLC30A4,Probable proton-coupled zinc antiporter SLC30A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14874,O14874,BCKD_HUMAN,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial","[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
O14880,O14880,MGST3_HUMAN,"Glutathione S-transferase 3, mitochondrial","Glutathione S-transferase 3, mitochondrial",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
O14893,O14893,GEMI2_HUMAN,Gem-associated protein 2,Gem-associated protein 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
O14908,O14908,GIPC1_HUMAN,PDZ domain-containing protein GIPC1,PDZ domain-containing protein GIPC1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14910,O14910,LIN7A_HUMAN,Protein lin-7 homolog A,Protein lin-7 homolog A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14925,O14925,TIM23_HUMAN,Mitochondrial import inner membrane translocase subunit Tim23,Mitochondrial import inner membrane translocase subunit Tim23,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14929,O14929,HAT1_HUMAN,Histone acetyltransferase type B catalytic subunit,Histone acetyltransferase type B catalytic subunit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O14936,O14936,CSKP_HUMAN,Peripheral plasma membrane protein CASK,Peripheral plasma membrane protein CASK,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1
O14950,O14950,ML12B_HUMAN,Myosin regulatory light chain 12B,Myosin regulatory light chain 12B,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
O14964,O14964,HGS_HUMAN,Hepatocyte growth factor-regulated tyrosine kinase substrate,Hepatocyte growth factor-regulated tyrosine kinase substrate,1,0,1,0,3,2,0,1,1,2,1,1,2,1,1,0,2,2,0,2,33,30,40,37
O14974,O14974,MYPT1_HUMAN,Protein phosphatase 1 regulatory subunit 12A,Protein phosphatase 1 regulatory subunit 12A,1,0,0,0,1,3,3,3,1,0,1,0,0,0,0,0,3,2,1,3,0,0,0,0
O14976,O14976,GAK_HUMAN,Cyclin-G-associated kinase,Cyclin-G-associated kinase,1,1,0,0,1,2,2,1,2,1,2,2,0,1,0,1,1,0,1,1,0,0,0,0
O14979,O14979,HNRDL_HUMAN,Heterogeneous nuclear ribonucleoprotein D-like,Heterogeneous nuclear ribonucleoprotein D-like,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O14980,O14980,XPO1_HUMAN,Exportin-1,Exportin-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
O14981,O14981,BTAF1_HUMAN,TATA-binding protein-associated factor 172,TATA-binding protein-associated factor 172,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O15013,O15013,ARHGA_HUMAN,Rho guanine nucleotide exchange factor 10,Rho guanine nucleotide exchange factor 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,8
O15014,O15014,ZN609_HUMAN,Zinc finger protein 609,Zinc finger protein 609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15015,O15015,ZN646_HUMAN,Zinc finger protein 646,Zinc finger protein 646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15027,O15027,SC16A_HUMAN,Protein transport protein Sec16A,Protein transport protein Sec16A,124,128,124,121,30,24,29,28,5,8,3,7,13,17,10,13,28,24,30,28,42,35,35,37
O15042,O15042,SR140_HUMAN,U2 snRNP-associated SURP motif-containing protein,U2 snRNP-associated SURP motif-containing protein,11,8,8,7,21,18,22,23,7,3,4,5,0,0,0,0,3,3,3,4,0,0,0,0
O15047,O15047,SET1A_HUMAN,Histone-lysine N-methyltransferase SETD1A,Histone-lysine N-methyltransferase SETD1A,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15056,O15056,SYNJ2_HUMAN,Synaptojanin-2,Synaptojanin-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15061,O15061,SYNEM_HUMAN,Synemin,Synemin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15063,O15063,GRRE1_HUMAN,Granule associated Rac and RHOG effector protein 1,Granule associated Rac and RHOG effector protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15067,O15067,PUR4_HUMAN,Phosphoribosylformylglycinamidine synthase,Phosphoribosylformylglycinamidine synthase,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15075,O15075,DCLK1_HUMAN,Serine/threonine-protein kinase DCLK1,Serine/threonine-protein kinase DCLK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15084,O15084,ANR28_HUMAN,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,1,0,0,0,2,2,2,1,2,1,2,2,0,0,0,0,20,19,17,13,0,1,0,0
O15085,O15085,ARHGB_HUMAN,Rho guanine nucleotide exchange factor 11,Rho guanine nucleotide exchange factor 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15090,O15090,ZN536_HUMAN,Zinc finger protein 536,Zinc finger protein 536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15091,O15091,MRPP3_HUMAN,Mitochondrial ribonuclease P catalytic subunit,Mitochondrial ribonuclease P catalytic subunit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15116,O15116,LSM1_HUMAN,U6 snRNA-associated Sm-like protein LSm1,U6 snRNA-associated Sm-like protein LSm1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15126,O15126,SCAM1_HUMAN,Secretory carrier-associated membrane protein 1,Secretory carrier-associated membrane protein 1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,3,3,3
O15127,O15127,SCAM2_HUMAN,Secretory carrier-associated membrane protein 2,Secretory carrier-associated membrane protein 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O15131,O15131,IMA6_HUMAN,Importin subunit alpha-6,Importin subunit alpha-6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15143,O15143,ARC1B_HUMAN,Actin-related protein 2/3 complex subunit 1B,Actin-related protein 2/3 complex subunit 1B,0,0,0,0,0,0,0,0,10,11,13,12,58,66,55,61,137,149,143,130,0,0,0,1
O15144,O15144,ARPC2_HUMAN,Actin-related protein 2/3 complex subunit 2,Actin-related protein 2/3 complex subunit 2,1,1,0,1,0,0,0,0,24,24,23,23,215,213,193,192,171,162,170,164,0,0,0,0
O15145,O15145,ARPC3_HUMAN,Actin-related protein 2/3 complex subunit 3,Actin-related protein 2/3 complex subunit 3,0,0,0,0,1,1,0,1,7,8,6,6,46,46,43,47,31,31,40,28,0,0,0,0
O15155,O15155,BET1_HUMAN,BET1 homolog,BET1 homolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,23,19
O15160,O15160,RPAC1_HUMAN,DNA-directed RNA polymerases I and III subunit RPAC1,DNA-directed RNA polymerases I and III subunit RPAC1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
O15164,O15164,TIF1A_HUMAN,Transcription intermediary factor 1-alpha,Transcription intermediary factor 1-alpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15169,O15169,AXIN1_HUMAN,Axin-1,Axin-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15173,O15173,PGRC2_HUMAN,Membrane-associated progesterone receptor component 2,Membrane-associated progesterone receptor component 2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4
O15212,O15212,PFD6_HUMAN,Prefoldin subunit 6,Prefoldin subunit 6,1,1,1,2,0,2,1,1,7,6,5,2,9,9,9,11,3,2,3,4,0,0,0,0
O15226,O15226,NKRF_HUMAN,NF-kappa-B-repressing factor,NF-kappa-B-repressing factor,0,0,0,0,5,4,3,6,0,0,0,0,0,0,0,0,1,0,0,0,3,5,3,3
O15228,O15228,GNPAT_HUMAN,Dihydroxyacetone phosphate acyltransferase,Dihydroxyacetone phosphate acyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15231,O15231,ZN185_HUMAN,Zinc finger protein 185,Zinc finger protein 185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15234,O15234,CASC3_HUMAN,Protein CASC3,Protein CASC3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15235,O15235,RT12_HUMAN,Small ribosomal subunit protein uS12m,Small ribosomal subunit protein uS12m,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
O15254,O15254,ACOX3_HUMAN,Peroxisomal acyl-coenzyme A oxidase 3,Peroxisomal acyl-coenzyme A oxidase 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15260,O15260,SURF4_HUMAN,Surfeit locus protein 4,Surfeit locus protein 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2
O15265,O15265,ATX7_HUMAN,Ataxin-7,Ataxin-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15269,O15269,SPTC1_HUMAN,Serine palmitoyltransferase 1,Serine palmitoyltransferase 1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
O15294,O15294,OGT1_HUMAN,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,6,9,13,8,14,15,18,15,14,10,8,11,0,1,2,2,2,3,2,2,3,0,0,0
O15318,O15318,RPC7_HUMAN,DNA-directed RNA polymerase III subunit RPC7,DNA-directed RNA polymerase III subunit RPC7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15327,O15327,INP4B_HUMAN,Inositol polyphosphate 4-phosphatase type II,Inositol polyphosphate 4-phosphatase type II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15347,O15347,HMGB3_HUMAN,High mobility group protein B3,High mobility group protein B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15355,O15355,PPM1G_HUMAN,Protein phosphatase 1G,Protein phosphatase 1G,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
O15357,O15357,SHIP2_HUMAN,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2","Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15371,O15371,EIF3D_HUMAN,Eukaryotic translation initiation factor 3 subunit D,Eukaryotic translation initiation factor 3 subunit D,2,4,4,3,8,9,8,9,4,2,3,3,0,0,0,0,6,9,7,7,1,1,0,1
O15372,O15372,EIF3H_HUMAN,Eukaryotic translation initiation factor 3 subunit H,Eukaryotic translation initiation factor 3 subunit H,0,1,0,1,1,8,4,5,3,1,2,1,0,0,0,0,4,3,3,3,0,1,1,0
O15379,O15379,HDAC3_HUMAN,Histone deacetylase 3,Histone deacetylase 3,0,0,0,0,1,0,0,0,3,4,4,2,0,1,0,1,0,0,0,0,0,0,0,0
O15381,O15381,NVL_HUMAN,Nuclear valosin-containing protein-like,Nuclear valosin-containing protein-like,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15382,O15382,BCAT2_HUMAN,"Branched-chain-amino-acid aminotransferase, mitochondrial","Branched-chain-amino-acid aminotransferase, mitochondrial",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
O15392,O15392,BIRC5_HUMAN,Baculoviral IAP repeat-containing protein 5,Baculoviral IAP repeat-containing protein 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15397,O15397,IPO8_HUMAN,Importin-8,Importin-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15400,O15400,STX7_HUMAN,Syntaxin-7,Syntaxin-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5
O15417,O15417,TNC18_HUMAN,Trinucleotide repeat-containing gene 18 protein,Trinucleotide repeat-containing gene 18 protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15427,O15427,MOT4_HUMAN,Monocarboxylate transporter 4,Monocarboxylate transporter 4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15439,O15439,MRP4_HUMAN,ATP-binding cassette sub-family C member 4,ATP-binding cassette sub-family C member 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15446,O15446,RPA34_HUMAN,DNA-directed RNA polymerase I subunit RPA34,DNA-directed RNA polymerase I subunit RPA34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
O15479,O15479,MAGB2_HUMAN,Melanoma-associated antigen B2,Melanoma-associated antigen B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15498,O15498,YKT6_HUMAN,Synaptobrevin homolog YKT6,Synaptobrevin homolog YKT6,11,11,11,10,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,9,12,11
O15511,O15511,ARPC5_HUMAN,Actin-related protein 2/3 complex subunit 5,Actin-related protein 2/3 complex subunit 5,0,0,0,0,0,0,0,0,4,5,4,4,20,21,20,20,17,19,19,19,0,0,0,0
O15541,O15541,R113A_HUMAN,E3 ubiquitin-protein ligase RNF113A,E3 ubiquitin-protein ligase RNF113A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O15550,O15550,KDM6A_HUMAN,Lysine-specific demethylase 6A,Lysine-specific demethylase 6A,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43143,O43143,DHX15_HUMAN,ATP-dependent RNA helicase DHX15,ATP-dependent RNA helicase DHX15,9,15,10,9,22,22,20,18,1,4,2,2,3,2,1,1,2,3,2,1,9,8,11,11
O43148,O43148,MCES_HUMAN,mRNA cap guanine-N7 methyltransferase,mRNA cap guanine-N7 methyltransferase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
O43149,O43149,ZZEF1_HUMAN,Zinc finger ZZ-type and EF-hand domain-containing protein 1,Zinc finger ZZ-type and EF-hand domain-containing protein 1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43155,O43155,FLRT2_HUMAN,Leucine-rich repeat transmembrane protein FLRT2,Leucine-rich repeat transmembrane protein FLRT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43159,O43159,RRP8_HUMAN,Ribosomal RNA-processing protein 8,Ribosomal RNA-processing protein 8,2,2,0,1,2,1,2,1,0,0,0,0,0,0,0,0,3,2,3,1,3,1,2,2
O43166,O43166,SI1L1_HUMAN,Signal-induced proliferation-associated 1-like protein 1,Signal-induced proliferation-associated 1-like protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43169,O43169,CYB5B_HUMAN,Cytochrome b5 type B,Cytochrome b5 type B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43172,O43172,PRP4_HUMAN,U4/U6 small nuclear ribonucleoprotein Prp4,U4/U6 small nuclear ribonucleoprotein Prp4,1,0,0,1,13,8,7,9,4,2,3,3,0,0,0,0,3,1,3,1,1,1,0,1
O43175,O43175,SERA_HUMAN,D-3-phosphoglycerate dehydrogenase,D-3-phosphoglycerate dehydrogenase,5,4,5,4,3,2,1,4,3,4,6,3,4,2,2,5,3,3,3,3,8,8,7,6
O43181,O43181,NDUS4_HUMAN,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",1,0,1,1,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43237,O43237,DC1L2_HUMAN,Cytoplasmic dynein 1 light intermediate chain 2,Cytoplasmic dynein 1 light intermediate chain 2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43242,O43242,PSMD3_HUMAN,26S proteasome non-ATPase regulatory subunit 3,26S proteasome non-ATPase regulatory subunit 3,6,7,3,4,11,10,14,9,9,9,9,7,12,10,10,8,6,7,4,3,4,3,4,2
O43251,O43251,RFOX2_HUMAN,RNA binding protein fox-1 homolog 2,RNA binding protein fox-1 homolog 2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
O43252,O43252,PAPS1_HUMAN,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43264,O43264,ZW10_HUMAN,Centromere/kinetochore protein zw10 homolog,Centromere/kinetochore protein zw10 homolog,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
O43290,O43290,SNUT1_HUMAN,U4/U6.U5 tri-snRNP-associated protein 1,U4/U6.U5 tri-snRNP-associated protein 1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43293,O43293,DAPK3_HUMAN,Death-associated protein kinase 3,Death-associated protein kinase 3,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
O43301,O43301,HS12A_HUMAN,Heat shock 70 kDa protein 12A,Heat shock 70 kDa protein 12A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O43303,O43303,CP110_HUMAN,Centriolar coiled-coil protein of 110 kDa,Centriolar coiled-coil protein of 110 kDa,0,0,0,0,1,3,0,1,0,1,1,2,0,0,0,0,5,3,4,2,0,0,0,0
